gene	Estimate	Std. Error	z value	Pr(>|z|)	entrezgene_id	ensembl_gene_id	wikigene_name	entrezgene_description	external_gene_name	gene_gff	description	gene_name	gene.y	FDR_tol	gene.z	logFC	logCPM	F	PValue	FDR_inf
LOC103814846	0.4442177997263222	0.943644758870559	0.4707468520865871	0.6378215222950199	103814846	ENSSCAG00000011826	STXBP3	syntaxin binding protein 3	STXBP3	STXBP3	syntaxin binding protein 3	STXBP3	103814846	0.6989244640788861	103814846	-0.11810250738396708	6.378658730192671	2.831474075121549	0.09550101240469774	0.2805852394368791
LOC103814847	-0.0021141668981577827	0.8474210101699601	-0.0024948247362120064	0.9980094199260126	103814847	NA	NA	NA	NA	FNDC7	fibronectin type III domain containing 7	FNDC7	103814847	0.9985238109801539	103814847	-0.14582397524461554	5.4459757198734025	2.4205400828972143	0.12285994657790639	0.3223901269935521
LOC103814848	-2.608169557208328	1.698569838028155	-1.53550916707441	0.12465880706026632	103814848	ENSSCAG00000011878	PRPF38B	pre-mRNA processing factor 38B	NA	PRPF38B	pre-mRNA processing factor 38B	PRPF38B	103814848	0.17700102649513208	103814848	-0.019793098779473075	7.245525827726847	0.22121611985818643	0.6391218777035212	0.7992908737531552
LOC103814849	1.9708528896471005	5.0568685889988725	0.38973781006187425	0.6967304345957881	103814849	ENSSCAG00000011887	HENMT1	HEN methyltransferase 1	HENMT1	HENMT1	HEN methyltransferase 1	HENMT1	103814849	0.7513023017893999	103814849	0.27703033995076615	0.2070423310595452	3.2174287024545616	0.07582959199782564	0.24397292686201294
LOC103814850	-2.2514419842840168	0.9475285749474364	-2.376120408198681	0.017495752547481258	103814850	NA	NA	NA	NA	EEIG2	EEIG family member 2	EEIG2	103814850	0.05038483585538717	103814850	0.0034682211381571815	8.815214820980763	0.0021639987698620065	0.9629879679072813	0.9832833568589698
LOC103814851	-3.022707990387001	1.1977702780315895	-2.5236124537624245	0.01161559029959313	103814851	ENSSCAG00000011903	SLC25A24	solute carrier family 25 member 24	SLC25A24	SLC25A24	solute carrier family 25 member 24	SLC25A24	103814851	0.035754854121245495	103814851	-0.013943717069077669	8.845781811984068	0.04847394492435816	0.8261816403147964	0.9108948625300952
LOC103814852	10.47758687810365	11.559003619100011	0.9064437752048597	0.3647010116655936	103814852	NA	NA	NA	NA	LOC103814852	pancreatic alpha-amylase	LOC103814852	103814852	0.4348109897382344	103814852	-0.05610641353781096	-0.20835029607174266	0.17719014299588445	0.6746873492044678	0.8222425040160809
LOC103814856	0.7680907154575735	0.8033816382924652	0.9560720320794233	0.33903584362289835	103814856	ENSSCAG00000012165	S1PR1	sphingosine-1-phosphate receptor 1	S1PR1	S1PR1	sphingosine-1-phosphate receptor 1	S1PR1	103814856	0.40777719282558755	103814856	0.055400987484010025	3.8992376813238403	0.2440109799299402	0.6223891986961343	0.7874719560222542
LOC103814857	-0.6471058328859981	6.497722287805696	-0.0995896414502701	0.9206701178647265	103814857	ENSSCAG00000012171	LOC103814857	uncharacterized oxidoreductase ZK1290.5-like	NA	LOC103814857	uncharacterized oxidoreductase ZK1290.5-like	LOC103814857	103814857	0.9381467099027657	103814857	0.33947289767067035	-1.408822710959611	2.8289030534561377	0.09564957463288201	0.28087855354116337
LOC103814859	0.6343206129566823	1.5163965182779051	0.41830788010318576	0.6757220289373127	103814859	ENSSCAG00000012182	DPH5	diphthamide biosynthesis 5	DPH5	DPH5	diphthamide biosynthesis 5	DPH5	103814859	0.7327668152519247	103814859	-0.16461726510345362	1.5411979498086337	3.4015919309087788	0.06804409693780795	0.2286847132037542
LOC103814860	0.2899141389645882	2.570532446618472	0.11278369170012593	0.9102020479770792	103814860	ENSSCAG00000012200	LOC103814860	exostosin-like 2	EXTL2	EXTL2	exostosin like glycosyltransferase 2	EXTL2	103814860	0.9298414259741699	103814860	0.08146929016751704	2.075870509398383	1.0836013700392262	0.30036147046478295	0.5318699573587593
LOC103814861	-2.775986854542981	1.4471695735461494	-1.9182180894949947	0.05508336343555099	103814861	NA	NA	NA	NA	CDC14A	cell division cycle 14A	CDC14A	103814861	0.12932206839592933	103814861	0.00724359741930638	7.072221265060897	0.022429297882482633	0.8812472846051855	0.9421309142346651
LOC103814863	6.688479564294059	5.24440015581259	1.2753564498469734	0.20218310576963502	103814863	ENSSCAG00000012332	RTCA	RNA 3'-terminal phosphate cyclase	RTCA	RTCA	RNA 3'-terminal phosphate cyclase	RTCA	103814863	0.2596933866728147	103814863	0.07638429995214381	0.01813146658282115	0.30187540462045004	0.5839134584540193	0.7588887307959199
LOC103814864	0.1522807841525059	4.905549734312347	0.031042552292837453	0.9752356041887732	103814864	ENSSCAG00000012348	DBT	dihydrolipoamide branched chain transacylase E2	DBT	DBT	dihydrolipoamide branched chain transacylase E2	DBT	103814864	0.9813567436272291	103814864	0.0891321237146756	-0.7527732186162993	0.21540444024349192	0.6435559020642325	0.8018933985847936
LOC103814865	0.8621400090376915	1.593508762585405	0.5410324871002927	0.5884851907406461	103814865	ENSSCAG00000012378	TRMT13	tRNA methyltransferase 13 homolog	TRMT13	TRMT13	tRNA methyltransferase 13 homolog	TRMT13	103814865	0.6533005212420548	103814865	-0.07194492300071315	4.128328884893446	1.4622343792813646	0.2293783782138008	0.45593822919259286
LOC103814866	-15.584558286088093	14.694405629730891	-1.0605776564760248	0.2888818811713124	103814866	ENSSCAG00000012361	LRRC39	leucine rich repeat containing 39	LRRC39	LRRC39	leucine rich repeat containing 39	LRRC39	103814866	0.35490495806758166	103814866	0.06776917164032786	-1.09650499021021	0.13824484782500351	0.710805646489439	0.8446432009704904
LOC103814867	-1.8723330793712254	1.1983699811586184	-1.5623998504710541	0.11819382231037644	103814867	ENSSCAG00000012384	SASS6	SAS-6 centriolar assembly protein	SASS6	SASS6	SAS-6 centriolar assembly protein	SASS6	103814867	0.17107750937507882	103814867	-0.08727674435710078	6.676575139099045	2.2589003879564062	0.13594705818599195	0.3394818706120117
LOC103814868	-1.9070034752995737	1.4010459362955732	-1.3611284440407245	0.17347310220063814	103814868	ENSSCAG00000012388	MFSD14A	major facilitator superfamily domain containing 14A	MFSD14A	MFSD14A	major facilitator superfamily domain containing 14A	MFSD14A	103814868	0.22835423721014236	103814868	0.005537403552747533	4.904520575682237	0.011516929261856467	0.9147489399234862	0.9601476656416833
LOC103814870	9.96499380055824	9.623898840695047	1.0354424922278753	0.3004623100655657	103814870	ENSSCAG00000012394	SLC35A3	solute carrier family 35 member A3	SLC35A3	SLC35A3	solute carrier family 35 member A3	SLC35A3	103814870	0.36719091331199005	103814870	0.21911413549813952	0.39667441755125143	3.530208578817097	0.06312350315815572	0.21890243844253246
LOC103814871	-4.561573621585603	1.6776586931497413	-2.7190117037580626	0.006547729125247618	103814871	ENSSCAG00000012414	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	AGL	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	AGL	103814871	0.024261740526967373	103814871	0.11132937419538394	6.5900607944161935	3.0412541470748353	0.08419454573964055	0.26007863047909185
LOC103814873	-2.0429632683199435	1.009126595156151	-2.024486598734243	0.042920109477261444	103814873	ENSSCAG00000012423	FRRS1	ferric chelate reductase 1	FRRS1	FRRS1	ferric chelate reductase 1	FRRS1	103814873	0.10710553635432755	103814873	0.029308898790223147	8.104658996472223	0.17028561540926798	0.680726673163563	0.8264893382780566
LOC103814875	6.765200785421695	3.880832555487259	1.7432343933149386	0.08129268002437572	103814875	NA	NA	NA	NA	SNX7	sorting nexin 7	SNX7	103814875	0.15776807897155606	103814875	0.20914133369444118	-0.9283435694583314	0.6701854774293865	0.4149009326156794	0.6322956856154716
LOC103814876	-2.749892327343996	1.728713958337673	-1.5907156381083922	0.11167358594244584	103814876	ENSSCAG00000012491	PTBP2	polypyrimidine tract binding protein 2	PTBP2	PTBP2	polypyrimidine tract binding protein 2	PTBP2	103814876	0.1653310155271742	103814876	-0.041447141503082124	6.450523881185235	0.6150846578882471	0.43470252666073916	0.6470538285883803
LOC103814877	-0.9737288949158452	0.9455028300143872	-1.0298529671254697	0.3030790320819222	103814877	NA	NA	NA	NA	SCRIB	scribble planar cell polarity protein	SCRIB	103814877	0.3699640474477855	103814877	0.01311997742407315	7.765975252301359	0.05151924004508816	0.820896053622788	0.9079407277939618
LOC103814878	4.680184364946977	2.0327180866193464	2.3024266846224033	0.02131112155923042	103814878	ENSSCAG00000012531	LOC103814878	cytochrome c-type heme lyase	HCCS	LOC103814878	holocytochrome c-type synthase	HCCS	103814878	0.0597254362169515	103814878	-0.09922145865135737	2.6375128682744164	1.403368838741773	0.23892117688146217	0.4661677813777083
LOC103814880	-3.3590166363103933	5.288135546263122	-0.6351986644298581	0.5252988542091257	103814880	NA	NA	NA	NA	CNN3	calponin 3	CNN3	103814880	0.5936393338892897	103814880	-0.19330555575889477	-0.8539274215216021	1.2648474994441885	0.26338271347930553	0.49314210183359336
LOC103814883	1.4659426062528718	2.0253242859248544	0.7238063634750009	0.4691846220837798	103814883	ENSSCAG00000012606	ABCD3	ATP binding cassette subfamily D member 3	ABCD3	ABCD3	ATP binding cassette subfamily D member 3	ABCD3	103814883	0.539801829755837	103814883	-0.019832079751840023	3.7860287634752234	0.13587709819334687	0.713180796796098	0.8461880113636349
LOC103814884	2.8664266072104616	2.5586396944398726	1.1202931829125586	0.26258884613132233	103814884	ENSSCAG00000012633	ARHGAP29	Rho GTPase activating protein 29	ARHGAP29	ARHGAP29	Rho GTPase activating protein 29	ARHGAP29	103814884	0.32600097522040694	103814884	0.13084666104205933	2.0358306748125434	1.0730926027131384	0.3027046210966453	0.5340418335305691
LOC103814885	1.9367078622273368	1.2234455385401288	1.5829947482078404	0.11342266141254922	103814885	ENSSCAG00000000031	THUMPD2	THUMP domain containing 2	THUMPD2	THUMPD2	THUMP domain containing 2	THUMPD2	103814885	0.16666384130026268	103814885	-0.44593579976582026	4.218242023857477	16.115023696353454	1.1417549511762043e-4	0.00843103048752757
LOC103814886	-1.4219843641683707	0.8334472518685516	-1.706148002744439	0.08798052703857971	103814886	ENSSCAG00000013558	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2	DNTTIP2	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2	DNTTIP2	103814886	0.15776807897155606	103814886	0.061464148743809156	7.64709393718498	0.7354031518426689	0.39315364484889903	0.6165180971604758
LOC103814887	7.636491043031929	3.085563440208187	2.4749097502000104	0.013326984809807948	103814887	ENSSCAG00000013573	BCAR3	BCAR3 adaptor protein, NSP family member	BCAR3	BCAR3	BCAR3 adaptor protein, NSP family member	BCAR3	103814887	0.03998458939209585	103814887	-0.46162562642435234	1.2128775471952202	9.933231591774259	0.002132906875993434	0.0384622551408652
LOC103814888	-0.6316687520435702	1.8711657432187039	-0.3375803315835609	0.735679466056868	103814888	ENSSCAG00000013772	DR1	down-regulator of transcription 1	DR1	DR1	down-regulator of transcription 1	DR1	103814888	0.7847628129000724	103814888	-0.03588982752063115	6.448719268112875	0.7853970618166812	0.37758622410098897	0.603575914432185
LOC103814889	1.1083762383392635	3.766603085522564	0.2942641454841509	0.7685560681088015	103814889	ENSSCAG00000013776	LOC103814889	retinol dehydrogenase 8-like	NA	LOC103814889	retinol dehydrogenase 8-like	LOC103814889	103814889	0.8131303981145346	103814889	-0.2561695353410661	-0.5143992325041644	1.93621662894211	0.16711591472423745	0.379573624192982
LOC103814890	4.115023339833731	2.659066616719671	1.5475442826288366	0.12173205497608527	103814890	ENSSCAG00000013829	MTF2	metal response element binding transcription factor 2	MTF2	MTF2	metal response element binding transcription factor 2	MTF2	103814890	0.17422814249979085	103814890	-0.04161665692607961	3.5342482682728407	0.9484579504359706	0.3324226877899926	0.5639767908638637
LOC103814892	1.1126577184084097	1.7475654551256448	0.6366901538050904	0.5243266883500699	103814892	ENSSCAG00000013876	EVI5	ecotropic viral integration site 5	EVI5	EVI5	ecotropic viral integration site 5	EVI5	103814892	0.5927233733746337	103814892	-0.12466042580615667	5.769860178216964	8.684640925186251	0.003979571211105617	0.05020101298413048
LOC103814893	-2.998042581437562	2.764495230059982	-1.0844810107965037	0.2781515820104211	103814893	ENSSCAG00000013928	GLMN	glomulin, FKBP associated protein	GLMN	GLMN	glomulin, FKBP associated protein	GLMN	103814893	0.34310179069053554	103814893	-0.08221015820057558	2.3527595813246043	1.4319289580811452	0.23423181220443676	0.46158185851823796
LOC103814894	-0.35701568545238566	1.3372113079590546	-0.2669852425921285	0.789480523509027	103814894	ENSSCAG00000000852	SMIM13	small integral membrane protein 13	SMIM13	SMIM13	small integral membrane protein 13	SMIM13	103814894	0.830793624662709	103814894	0.3184160291236258	2.8767295252586735	9.861772240229287	0.0022096486265243504	0.03882769152039593
LOC103814896	0.4214892741854666	1.2100347348135163	0.3483282438585733	0.7275936848931259	103814896	ENSSCAG00000013912	RPAP2	RNA polymerase II associated protein 2	RPAP2	RPAP2	RNA polymerase II associated protein 2	RPAP2	103814896	0.7780237711504214	103814896	0.0752691212875182	3.0634619302978763	0.4615874686957797	0.4984262889824209	0.6977206895910703
LOC103814897	10.2499096750832	6.8065755051088	1.5058834897798377	0.13209708559697372	103814897	NA	NA	NA	NA	BTBD8	BTB domain containing 8	BTBD8	103814897	0.1842513979754061	103814897	0.09710930725648496	2.1031583186781475	0.8118938098676728	0.36968963476728445	0.5967110759266514
LOC103814899	19.1903205844734	14.821885319172312	1.2947287184613727	0.19541382934973797	103814899	ENSSCAG00000014003	CDC7	cell division cycle 7	CDC7	CDC7	cell division cycle 7	CDC7	103814899	0.25237384034679683	103814899	0.04243406022922712	-0.8600696924560078	0.04658279445548381	0.8295521432399509	0.9125986174256886
LOC103814900	-7.442000125059134	2.000234889869081	-3.720563101239688	1.9877906576613012e-4	103814900	ENSSCAG00000014013	ZNF644	zinc finger protein 644	ZNF644	ZNF644	zinc finger protein 644	ZNF644	103814900	0.023213298146954685	103814900	0.08423621892363681	6.660064105214528	3.37258359765905	0.06921045021927617	0.23105157888073988
LOC103814901	1.2031311588478604	1.5023339562392877	0.8008413534495316	0.423223495265514	103814901	ENSSCAG00000014025	ZNF326	zinc finger protein 326	ZNF326	ZNF326	zinc finger protein 326	ZNF326	103814901	0.4940876408448707	103814901	-0.033402750803939694	6.0867709905606855	0.4947900220109591	0.4834054778760899	0.6852397237934265
LOC103814902	0.5156917136674822	1.056851054947051	0.48795117462726934	0.6255844253316178	103814902	ENSSCAG00000014031	LRRC8D	leucine rich repeat containing 8 VRAC subunit D	LRRC8D	LRRC8D	leucine rich repeat containing 8 VRAC subunit D	LRRC8D	103814902	0.6879228450304474	103814902	-0.12509582099003377	5.853171008611928	3.6979047955538333	0.057277670417369045	0.20625430477193205
LOC103814904	0.8188205652365471	3.1683793834893965	0.2584351386401096	0.796071100699266	103814904	ENSSCAG00000014033	LRRC8C	leucine rich repeat containing 8 VRAC subunit C	LRRC8C	LRRC8C	leucine rich repeat containing 8 VRAC subunit C	LRRC8C	103814904	0.8360760740611622	103814904	0.09500597256542134	2.1828883431974893	1.0117417040679355	0.31687298296440414	0.547159083358015
LOC103814905	0.05825535724638207	1.040465403564161	0.05598971099550809	0.9553500037406812	103814905	ENSSCAG00000014035	LRRC8B	leucine rich repeat containing 8 VRAC subunit B	LRRC8B	LRRC8B	leucine rich repeat containing 8 VRAC subunit B	LRRC8B	103814905	0.9654137102964994	103814905	-0.03213622006305321	6.015632298162865	0.23845311246173476	0.6263767520930641	0.7903354293443112
LOC103814906	11.723931882269767	11.239717834303528	1.0430806231174614	0.2969109541641094	103814906	ENSSCAG00000014042	KYAT3	kynurenine aminotransferase 3	KYAT3	KYAT3	kynurenine aminotransferase 3	KYAT3	103814906	0.36341610056806534	103814906	0.16666985188952685	-1.2443560630674046	0.635135602050957	0.42733426934039487	0.6405937534402213
LOC103814907	-1.54527493419602	0.8962383047086561	-1.724178632041786	0.08467560036415499	103814907	ENSSCAG00000014058	GTF2B	general transcription factor IIB	GTF2B	GTF2B	general transcription factor IIB	GTF2B	103814907	0.15776807897155606	103814907	0.15447075493263948	3.9546504834624248	4.502346898255427	0.03627746918303906	0.15968473830069213
LOC103814908	0.7733222095697154	1.3919344364275978	0.5555737320174707	0.5785022927861696	103814908	ENSSCAG00000014060	PKN2	protein kinase N2	PKN2	PKN2	protein kinase N2	PKN2	103814908	0.6437991320252114	103814908	-0.10686295096572347	5.981561156288014	5.086819427019152	0.02625023954482112	0.13251612436577895
LOC103814911	1.8621892718927493	2.0580021781874787	0.9048529159151885	0.36554331377400284	103814911	ENSSCAG00000014098	ZNHIT6	zinc finger HIT-type containing 6	ZNHIT6	ZNHIT6	zinc finger HIT-type containing 6	ZNHIT6	103814911	0.4356892893611476	103814911	0.0617484314796049	0.04063431556404538	0.32059365792823913	0.5724983243683519	0.7505042984211501
LOC103814912	48.993760736389426	27.22044363932159	1.7998883995268524	0.07187826174591255	103814912	ENSSCAG00000014109	DDAH1	dimethylarginine dimethylaminohydrolase 1	DDAH1	DDAH1	dimethylarginine dimethylaminohydrolase 1	DDAH1	103814912	0.15343700353290085	103814912	-0.08656110510251024	-1.5014501605112411	0.14284594341289505	0.7062556222475451	0.8429869810364877
LOC103814913	-1.272416292854962	1.525533591975797	-0.8340794981820034	0.4042361872736716	103814913	ENSSCAG00000014119	BCL10	BCL10 immune signaling adaptor	NA	BCL10	BCL10 immune signaling adaptor	BCL10	103814913	0.47494549720622226	103814913	0.02470823773105945	6.018495174985369	0.22374632018489352	0.6372136949905232	0.797945304562512
