gene	MGpost0	MGLpost0	MGPpost0	DietIfpost0
KCNJ4	-0.315625363	-0.648177258	0.016926531	-0.439225637
KCNJ5	0.177045871	0.388402214	-0.034310472	-0.115342143
KCNK13	0.10302131	0.026733476	0.179309144	-0.026246882
KCNK15	0.13329586	0.271004536	-0.004412816	-0.090041034
KCNK5	-0.144695091	0.045381839	-0.334772021	0.301758382
KCNQ1	0.293229702	0.264719539	0.321739865	-0.065991596
KCNQ2	-0.072101633	0.110555308	-0.254758574	-0.092522866
KCNQ5	0.020210477	0.131488999	-0.091068045	-0.161720202
KCNRG	-0.031131002	0.114752039	-0.177014044	0.181263676
KCTD10	0.031084289	0.00882919	0.053339388	-0.110433094
KCTD12	0.488873772	0.481732556	0.496014989	0.139714187
KCTD17	0.176998467	0.148579284	0.205417651	-0.205884978
KCTD2	0.049278442	0.080232806	0.018324078	0.087740148
KCTD20	-0.369430603	-0.420356291	-0.318504915	0.166627489
KCTD3	-0.024874454	0.027421257	-0.077170165	0.048309269
KCTD6	-0.07832629	-0.15697112	0.000318541	0.024361122
KCTD9	0.016281139	0.073498712	-0.040936433	-0.082286479
KDELR2	0.072466971	0.173739564	-0.028805622	0.079892649
KDELR3	0.546432138	0.262448149	0.830416128	-0.447129804
KDM1A	-0.073560751	-0.11820069	-0.028920813	-0.090441871
KDM1B	0.070177849	0.073763759	0.066591939	-0.075626608
KDM2A	0.007660833	-0.032387082	0.047708749	-0.016075487
KDM2B	0.223697229	0.243545585	0.203848872	-0.023773104
KDM3A	0.064313909	0.111786038	0.016841779	0.131920229
KDM3B	-0.054517218	-0.105121777	-0.003912658	-0.07886589
KDM4A	-0.055507814	-0.085565012	-0.025450616	0.000357091
KDM4B	-0.097681327	-0.165918095	-0.029444558	-0.232480278
KDM4C	0.037434727	0.112320363	-0.037450909	0.124279444
KDM5A	-0.141410914	-0.215953777	-0.066868051	-0.079348731
KDM5B	-0.016556683	-0.018973774	-0.014139591	-0.075401998
KDM6A	-0.044314803	0.050753419	-0.139383025	-0.083831761
KDM7A	-0.18686074	-0.074580446	-0.299141035	0.146122167
KDM8	-0.199302692	-0.345845783	-0.0527596	-0.113339344
KDSR	-0.191127893	-0.266140687	-0.116115098	-0.14520363
KEL	-0.09299093	-0.11351114	-0.072470719	0.027890402
KHDC4	0.078252909	0.121600721	0.034905097	-0.109913378
KHDRBS1	0.0450831	0.021884525	0.068281675	0.033573741
KHDRBS3	-0.103702487	0.015479471	-0.222884445	0.187243597
KIAA0040	0.173940302	0.188217908	0.159662697	-0.120734297
KIAA0100	-0.231110322	-0.329705226	-0.132515419	0.024828088
KIAA0232	-0.112774254	-0.093428833	-0.132119675	0.121385329
KIAA0319L	-0.119567704	-0.280202875	0.041067466	-0.085374409
KIAA0355	-0.039099451	-0.064416455	-0.013782446	0.055076413
KIAA0513	0.584518914	0.381724274	0.787313555	0.168031185
KIAA0556	-0.063698967	0.004694588	-0.132092521	-0.053128816
KIAA0586	-0.160680084	-0.420751805	0.099391637	-0.440977953
KIAA0753	-0.029911425	0.046998464	-0.106821315	0.097452513
KIAA0895L	-0.256863393	-0.325821115	-0.18790567	-0.103752961
KIAA0930	-0.156769711	-0.151672888	-0.161866534	-0.170801211
KIAA1107	-0.0197383	0.127834058	-0.167310659	0.184389292
KIAA1109	-0.143724282	-0.357471329	0.070022764	-0.137450293
KIAA1143	-0.062669255	0.004719358	-0.130057869	-0.092596143
KIAA1191	-0.061675326	-0.116261915	-0.007088738	-0.054098385
KIAA1328	0.031397944	0.145623554	-0.082827666	0.126732517
KIAA1522	0.286472973	0.215628187	0.357317759	-0.505814225
KIAA1549	0.32918946	0.713581218	-0.055202298	-0.236270274
KIAA1549L	-0.199066695	-0.343114404	-0.055018986	1.152167262
KIAA1671	0.066740474	0.119032193	0.014448754	0.022927918
KIAA1841	0.15406658	-0.04134057	0.349473731	-0.155875814
KIAA2013	-0.055637024	-0.164633571	0.053359523	-0.083834214
KIAA2026	-0.115271526	-0.182307572	-0.04823548	0.167584131
KIDINS220	-0.03740689	0.085561625	-0.160375405	0.090558044
KIF11	0.210151995	0.369575923	0.050728067	-0.207845081
KIF13B	-0.198866612	-0.442138977	0.044405753	-0.088317143
KIF16B	-0.122132773	-0.030083999	-0.214181548	0.338695185
KIF1B	0.177595881	0.181286852	0.173904911	0.00039961
KIF20B	0.237219264	0.127587762	0.346850767	0.011780102
KIF21B	-0.21796006	-0.312901825	-0.123018296	0.087707873
KIF23	-0.81042542	-0.686019391	-0.934831448	0.364384565
KIF2A	0.155983791	0.215960887	0.096006695	0.105286418
KIF2C	-0.07484024	-0.045901265	-0.103779215	0.10218919
KIF3A	0.128368292	0.328925544	-0.072188959	0.064841292
KIF3B	0.086427727	0.020667054	0.1521884	-0.136484469
KIF3C	0.215909393	-0.087024115	0.518842902	-0.297040888
KIF5B	-0.039389583	-0.018194873	-0.060584293	0.126859393
KIF7	0.08520605	0.107148048	0.063264053	-0.015205614
KIFAP3	0.092615324	0.080351958	0.104878689	-0.016787119
KIFBP	-0.094234599	-0.052049852	-0.136419346	0.178086998
KIFC1	-0.225884411	-0.511369894	0.059601072	-0.300278899
KIFC3	0.046679977	0.065432758	0.027927196	0.159643814
KIN	-6.08E-05	0.080798343	-0.080920037	0.119274806
KIT	-1.377182917	-1.679022142	-1.075343692	0.563750425
KIZ	-0.04618405	0.14954302	-0.241911121	0.056474634
KLC1	0.172565653	0.212702154	0.132429152	0.010259964
KLC4	-0.244937909	-0.355497344	-0.134378475	-0.099317518
KLF10	0.075668037	-0.180361325	0.331697399	0.312382786
KLF11	0.160189422	0.126291719	0.194087124	-0.057426643
KLF12	0.11841155	0.361011231	-0.124188131	-0.219772711
KLF13	0.015748704	0.075531053	-0.044033646	0.214081317
KLF15	0.551449705	0.562182726	0.540716684	-0.114309668
KLF2	0.250307163	0.320117728	0.180496597	-0.040103104
KLF3	-0.065786215	-0.051916027	-0.079656403	0.034103436
KLF4	0.42819917	0.380249264	0.476149075	0.03261128
KLF6	0.121479248	0.293780192	-0.050821696	0.159119948
KLF7	0.26444498	0.292940336	0.235949625	0.003749312
KLF9	0.036807908	0.236189049	-0.162573232	0.4642807
KLHDC1	0.192859507	0.253142423	0.13257659	0.022608395
KLHDC10	-0.153498393	-0.226701736	-0.08029505	-0.073556895
KLHDC2	-0.02093518	0.038107415	-0.079977775	0.058034592
KLHDC3	-0.089370718	-0.193668841	0.014927405	0.08012057
KLHDC4	-0.043692641	-0.151373018	0.063987736	-0.246221902
KLHDC8B	-0.077299867	-0.144003742	-0.010595992	-0.363171382
KLHL11	-0.038601932	-0.004988417	-0.072215446	-0.04879647
KLHL12	-0.019285383	-0.085189748	0.046618982	0.099508375
KLHL13	0.077516127	0.175432885	-0.02040063	0.041339611
KLHL15	0.267538883	0.291958261	0.243119506	-0.037477645
KLHL18	0.306521836	0.289139521	0.323904151	0.021561499
KLHL2	-0.040135553	0.026567114	-0.106838219	0.050883802
KLHL20	0.207061213	0.283402879	0.130719547	0.156250541
KLHL21	-0.1940356	-0.386374269	-0.001696932	-0.257054705
KLHL22	-0.221870506	-0.341054702	-0.10268631	-0.109261384
KLHL24	0.090453824	0.188343408	-0.00743576	0.03197377
KLHL25	-0.393207896	-0.649202471	-0.137213321	-0.100913541
KLHL28	0.119598992	0.109993303	0.129204682	0.119624389
KLHL3	0.027201817	0.179793196	-0.125389561	0.206055422
KLHL33	0.087955109	0.123964006	0.051946211	-0.1170341
KLHL36	0.275332335	0.226916525	0.323748144	-0.153561253
KLHL41	0.334916376	0.543371656	0.126461095	0.092711582
KLHL42	0.05205117	0.084941388	0.019160951	0.097997312
KLHL5	0.002427421	0.025094914	-0.020240072	-0.082238247
KLHL6	0.033862947	0.083286381	-0.015560488	-0.184238909
KLHL7	0.113906734	0.207565683	0.020247785	-0.017307564
KLHL8	-0.096836501	0.032505879	-0.226178881	0.199395247
KLRG1	0.063548992	0.206383583	-0.079285599	0.193436252
KMT2A	-0.104439793	-0.208027403	-0.000852183	-0.11374141
KMT2C	-0.117959904	-0.186327735	-0.049592073	-0.04421766
KMT2D	-0.102944581	-0.320568674	0.114679511	-0.37821871
KMT2E	-0.153979344	-0.323135554	0.015176865	-0.239085543
KMT5A	-0.130599423	-0.153902789	-0.107296057	-0.048590724
KMT5B	-0.158271099	-0.173788346	-0.142753852	0.011793969
KNL1	0.0209449	0.113597553	-0.071707753	0.068149925
KNOP1	0.463930117	0.559250267	0.368609968	0.192862167
KNSTRN	0.276591522	0.391486112	0.161696932	0.367789806
KNTC1	-0.107369241	-0.039713109	-0.175025373	-0.074605124
KPNA1	-0.132250403	-0.188901812	-0.075598993	-0.179462165
KPNA2	0.177084755	0.153274245	0.200895265	0.137604543
KPNA3	-0.036325354	-0.028734745	-0.043915962	0.02569359
KPNA4	-0.076758659	-0.106492782	-0.047024535	-0.037774855
KPNA5	0.024638274	0.087947377	-0.038670829	0.002317201
KPNA6	-0.124780206	-0.141952147	-0.107608266	-0.022425068
KPNB1	0.401559321	0.314357544	0.488761098	-0.477596441
KRAS	0.164881531	0.191931907	0.137831156	0.0600627
KRIT1	0.065504268	0.097111344	0.033897191	6.86E-05
KRR1	0.087089675	0.229994894	-0.055815544	0.059761641
KRTCAP2	-0.028078378	0.192032282	-0.248189038	0.211421073
KRTCAP3	-0.143407144	-0.1657353	-0.121078988	0.182208658
KSR1	0.268396569	0.282631217	0.254161921	-0.099049239
KTI12	0.001676638	0.153522511	-0.150169235	0.019071043
KTN1	0.462393005	0.387945804	0.536840206	-0.052779617
KXD1	-0.008429556	0.122033367	-0.138892479	0.200365344
KYAT1	-0.128094995	-0.103144269	-0.153045721	-0.054237188
L2HGDH	0.151602235	0.412133821	-0.108929352	0.359788947
L3HYPDH	-0.113299507	-0.282567963	0.055968949	-0.019111207
L3MBTL1	-0.445509758	-0.668702437	-0.22231708	-0.233711764
L3MBTL2	0.339670178	0.758431397	-0.079091041	0.129138074
L3MBTL3	0.241511716	0.267530923	0.21549251	-0.083860848
LACTB	-0.196027463	-0.144933642	-0.247121285	0.071439874
LACTB2	-0.032935481	-0.091873349	0.026002388	0.063321593
LAMB2	0.096823284	-0.150003626	0.343650194	-0.217413415
LAMC1	-0.282110547	-0.360602273	-0.203618821	0.054528284
LAMP1	-0.049612995	-0.123084056	0.023858066	-0.014118829
LAMP2	0.093280445	0.205417176	-0.018856285	-0.000206613
LAMP3	0.080782301	0.137908611	0.02365599	-0.089215891
LAMTOR1	-0.072593754	-0.123360566	-0.021826942	-0.087563479
LAMTOR2	-0.021437837	0.013097733	-0.055973408	-0.060402022
LAMTOR3	0.106118482	0.294336714	-0.082099751	0.065632872
LAMTOR5	-0.117835285	0.111911995	-0.347582564	0.161868587
LANCL1	0.08288956	0.180827883	-0.015048764	0.151055993
LANCL2	0.061059568	0.19902966	-0.076910524	0.012908712
LAP3	0.245693944	0.385307564	0.106080324	0.06729422
LAPTM4A	-0.146206254	-0.081994971	-0.210417537	0.160405761
LARGE2	-0.409911179	-0.641425496	-0.178396863	-0.164106252
LARP1B	-0.073319728	-0.019427714	-0.127211742	0.071351653
LARP4	0.017641275	0.005735358	0.029547192	-0.023121476
LARP4B	0.17903454	0.251652895	0.106416185	0.071194109
LARP7	-0.12243329	-0.173661785	-0.071204796	-0.111930592
LARS1	-0.005359403	0.024012621	-0.034731427	0.1193456
LARS2	-0.172745788	0.094145065	-0.439636642	0.260844637
LAS1L	0.074132846	0.128554668	0.019711025	-0.000464906
LASP1	-0.086003719	-0.45277697	0.280769533	0.31378714
LAT2	0.160824707	0.281886901	0.039762514	0.091265979
LATS1	-0.220076823	-0.294433483	-0.145720163	-0.037561125
LATS2	0.029867076	-0.26914221	0.328876361	0.050718766
LBH	0.034426047	0.006350858	0.062501235	0.031225604
LBR	-0.015485345	0.00810541	-0.0390761	0.060780151
LCA5	0.023937756	0.069220993	-0.021345481	0.204754861
LCK	-0.129298927	-0.269516302	0.010918449	-0.473154982
LCLAT1	-0.078720771	-0.01507494	-0.142366602	0.240170732
LCMT1	-0.160081185	-0.090928283	-0.229234086	0.047077914
LCMT2	-0.497294508	-0.799978776	-0.194610241	0.011247032
LCOR	0.118366334	0.197546367	0.039186301	0.160932517
LCP1	0.22904248	0.268169284	0.189915676	0.039360323
LCP2	0.254507412	0.323433302	0.185581523	-0.040063207
LDB1	-0.051645895	-0.04910865	-0.054183141	0.048437263
LDB3	0.085231122	-0.00925128	0.179713525	-0.451051912
LDHB	0.202276638	0.387821254	0.016732022	0.074126831
LDLRAD1	-0.05354041	-0.277518116	0.170437296	-0.256070433
LDLRAD3	0.324228255	0.357140582	0.291315929	0.109896483
LDLRAD4	0.213347982	0.250224028	0.176471937	-0.007184527
LDLRAP1	-0.145420546	-0.283358862	-0.00748223	-0.240658607
LEAP2	0.352374693	0.537292497	0.167456889	-0.010444961
LECT2	0.977930224	1.733916414	0.221944034	1.691390892
LEF1	0.077396434	0.208902677	-0.05410981	-0.103686101
LEMD2	0.044269939	0.031234004	0.057305874	-0.120833477
LEMD3	0.327309914	0.362213773	0.292406056	0.0402994
LEO1	-0.122213644	-0.234608338	-0.00981895	-0.098182025
LEPROT	0.118167902	0.146764621	0.089571183	0.051918994
LEPROTL1	0.024691172	0.073864618	-0.024482275	-0.023477338
LETM1	-0.036795142	0.041919197	-0.115509481	0.137870579
LETM2	-0.114011609	-0.080514708	-0.147508511	0.074365387
LFNG	0.499535481	0.55329772	0.445773241	0.129314449
LGALS1	0.64390064	0.487991106	0.799810174	-0.105849697
LGALS2	0.125847334	0.55924874	-0.307554072	0.192930634
LGALS3	0.455334223	0.291192658	0.619475787	0.175698456
LGALS8	0.178903663	0.632614848	-0.274807521	0.584508544
LGALSL	0.249905469	0.345137146	0.154673792	0.183423722
LGMN	0.650282753	0.776984551	0.523580955	0.068014708
LGR4	-0.301288411	-0.628534309	0.025957488	-0.1601633
LHFPL2	0.279260859	0.420544829	0.137976888	0.223994502
LHFPL4	-0.390611796	-0.760280546	-0.020943046	0.113570761
LHFPL5	-0.07111435	0.067407764	-0.209636464	0.094772324
LHPP	0.195489839	0.094076404	0.296903274	-0.087088937
LHX8	-0.385921216	-0.443033369	-0.328809062	-0.348428605
LIAS	-0.032204833	0.039788307	-0.104197973	0.061574884
LIG3	-0.202971407	-0.34280786	-0.063134954	-0.317357257
LIG4	-0.00822748	-0.005886438	-0.010568522	0.278330487
LIMA1	-0.053818527	-0.552078536	0.444441482	-0.414935327
LIMD1	0.313468954	0.480223292	0.146714615	-0.055442148
LIMD2	0.170311468	0.196639594	0.143983342	-0.031384825
LIME1	0.024658325	0.019859375	0.029457275	-0.219758219
LIMK1	0.304427787	0.18164344	0.427212135	-0.100396942
LIMK2	-0.013412457	0.028067955	-0.054892868	0.148376232
LIMS1	0.140607695	0.234269299	0.046946091	0.17128698
LIN52	-0.124567811	-0.193039597	-0.056096026	-0.027592037
LIN54	-0.151778768	-0.363052188	0.059494652	-0.126706879
LIN7C	0.024697667	0.011973838	0.037421496	-0.00824734
LIN9	0.198589745	0.440696307	-0.043516817	0.227452281
LINS1	-0.147768598	-0.164660394	-0.130876802	0.055585295
LIPA	0.548141957	1.130366047	-0.034082133	0.247373267
LIPE	-0.588557137	-0.602154066	-0.574960208	-0.238010672
LIPG	-0.26664811	-0.419579388	-0.113716832	-0.029063541
LIPT1	0.20315282	0.096969554	0.309336086	0.099985916
LITAF	0.659183795	0.775434089	0.5429335	0.140676718
LIX1L	-0.069782967	-0.040759811	-0.098806122	0.070315641
LLGL1	-0.361441146	-0.759946738	0.037064446	-0.245144943
LLGL2	0.166776071	0.123322017	0.210230124	0.171726878
LLPH	-0.311893235	-0.111853876	-0.511932594	0.537074939
LMAN1	0.061673624	-0.083779218	0.207126465	0.059537122
LMAN2	0.067718935	0.106962	0.02847587	-0.058279919
LMAN2L	0.088577151	0.122119679	0.055034624	0.044791328
LMBR1	-0.253703976	-0.27815328	-0.229254672	0.115679382
LMBR1L	-0.473597924	-0.497479845	-0.449716003	0.051311154
LMBRD1	-0.257994612	-0.210931853	-0.305057371	0.167801916
LMBRD2	-0.015486095	0.042005884	-0.072978074	0.174447186
LMF1	0.298979594	0.471148807	0.126810381	0.068166365
LMF2	0.172171006	0.147950379	0.196391634	-0.154667399
LMLN	0.311799669	0.454831844	0.168767493	0.211548685
LMNA	-0.157323141	-0.173255876	-0.141390406	0.143837081
LMNB1	-0.057574402	-0.114606895	-0.000541909	-0.159563893
LMNB2	0.348533628	0.519075372	0.177991884	-0.087889404
LMO2	-0.078397679	-0.127357666	-0.029437693	-0.050550612
LMO4	0.081685953	0.060988051	0.102383855	0.036899483
LMTK2	0.006619962	0.008761651	0.004478274	0.077647512
LNPEP	-0.017866048	-0.221794663	0.186062568	0.034859685
LNPK	0.109873717	0.142006805	0.077740629	-0.094155118
LNX2	0.123266115	-0.037234209	0.283766438	-0.170844606
LOC103812267	-0.150758729	-0.280285756	-0.021231703	-0.115508117
LOC103812268	-0.02983008	-0.15621211	0.09655195	-0.244326169
LOC103812291	-0.005652422	0.163600516	-0.174905359	-0.074414054
LOC103812301	-0.002930333	0.193695298	-0.199555963	0.307898114
LOC103812312	0.057173159	0.27428831	-0.159941992	0.177786556
LOC103812315	-0.004070331	0.104123041	-0.112263703	-0.028332171
LOC103812320	0.417875773	0.589420492	0.246331055	0.400720311
LOC103812328	-0.68848122	-0.744474684	-0.632487756	0.04355748
LOC103812348	-0.024001648	-0.060963885	0.012960589	0.172380139
LOC103812353	-0.405985265	-0.614838065	-0.197132465	-0.066675988
LOC103812363	0.168737309	0.095880504	0.241594113	-0.184950889
LOC103812448	0.375671278	0.499415006	0.25192755	0.072723627
LOC103812474	0.092305782	-0.163304883	0.347916446	-0.343942599
LOC103812475	0.041703845	-0.016481947	0.099889636	-0.336327275
LOC103812476	0.788638203	0.858782634	0.718493772	-0.707712144
LOC103812477	-0.282624111	-0.275921098	-0.289327125	-0.105183101
LOC103812486	1.787639114	3.195343199	0.37993503	0.156509928
LOC103812534	0.399574611	0.749946971	0.049202251	-0.032225555
LOC103812555	-0.050101657	0.003905799	-0.104109114	-0.131092404
LOC103812575	0.010836349	0.032052378	-0.01037968	0.094337227
LOC103812615	0.16880492	-0.024428567	0.362038407	-0.615967179
LOC103812628	0.607451967	0.719897914	0.495006019	0.003192452
LOC103812646	0.190098554	-0.141575901	0.521773009	-0.096144522
LOC103812659	-0.004115935	-0.034101996	0.025870127	0.444847321
LOC103812700	0.251070779	0.182707682	0.319433876	-0.004070793
LOC103812756	-0.042033142	-0.035457495	-0.048608788	0.056844424
LOC103812809	0.153244957	0.296530679	0.009959236	0.165376107
LOC103812812	-0.080307804	0.040176381	-0.200791988	0.152068309
LOC103812823	0.144319964	0.365849072	-0.077209144	0.0553832
LOC103812828	-0.350978151	-0.187672663	-0.514283638	0.15725319
LOC103812880	0.391407609	0.526297388	0.25651783	0.137796133
LOC103812888	0.170563155	0.3654359	-0.024309589	0.088482647
LOC103812926	0.135513646	0.349373094	-0.078345801	-0.108973205
LOC103812927	0.250703616	0.502939075	-0.001531843	0.336881809
LOC103812980	0.612210155	0.716764489	0.50765582	0.04392515
LOC103812985	0.208668189	0.191384899	0.22595148	-0.279821539
LOC103812987	0.145270977	0.19241957	0.098122385	-0.15868944
LOC103813022	-0.010063289	0.197917133	-0.218043711	0.096475862
LOC103813023	-0.237182347	-0.378053426	-0.096311267	-0.08061571
LOC103813024	0.167932976	0.240230339	0.095635613	0.085618558
LOC103813030	0.032091412	0.142204624	-0.078021799	0.117448493
LOC103813045	-0.116808718	-0.413605835	0.179988399	-0.072964633
LOC103813117	0.153834815	0.521946085	-0.214276456	0.224243544
LOC103813137	-0.265445532	0.010532142	-0.541423206	0.278636184
LOC103813169	0.134043705	0.112489085	0.155598324	-0.697028791
LOC103813172	0.098998849	0.239923653	-0.041925956	0.604082271
LOC103813179	-0.347259812	-0.49812885	-0.196390773	-0.447011448
LOC103813205	1.443724389	3.293932626	-0.406483847	0.78511879
LOC103813243	-0.130380139	-0.233028616	-0.027731662	-0.00995696
LOC103813245	-0.126717704	-0.024290916	-0.229144491	0.220188176
LOC103813259	0.230751799	0.375022078	0.086481519	-0.010706037
LOC103813262	-0.072512827	-0.155488525	0.01046287	-0.557026435
LOC103813280	-0.189209407	-0.052412704	-0.32600611	0.119892859
LOC103813316	-0.255333449	-0.291025404	-0.219641495	0.066124224
LOC103813317	0.955599388	0.984502114	0.926696663	0.20263466
LOC103813318	0.005907635	-0.020015973	0.031831244	-0.033487895
LOC103813332	-0.449131016	-0.731613167	-0.166648865	-0.205488756
LOC103813335	0.531307697	0.69159026	0.371025134	0.25800059
LOC103813336	-0.553174184	-0.335161707	-0.77118666	0.113823543
LOC103813337	-0.677578995	-1.208208126	-0.146949865	-0.121113376
LOC103813338	-0.733660063	-0.954554526	-0.5127656	-0.198516507
LOC103813342	-0.041940357	-0.439741845	0.355861131	-0.523325102
LOC103813343	-0.132571463	-0.358500689	0.093357762	-0.167139529
LOC103813344	-0.168433971	-0.424387121	0.087519178	-0.477904178
LOC103813345	0.187461438	0.104283599	0.270639278	-0.219294742
LOC103813346	0.180012191	0.140327346	0.219697037	-0.032375466
LOC103813347	-0.511403401	-0.829792167	-0.193014635	-0.488720216
LOC103813348	0.444110395	0.610688156	0.277532634	0.038589896
LOC103813349	0.669726751	0.759658693	0.579794809	0.088594946
LOC103813351	-0.345864109	-0.560985403	-0.130742814	-0.07500873
LOC103813352	-0.208296027	-0.090355106	-0.326236949	0.062322714
LOC103813353	-0.381583318	-0.776150542	0.012983906	-0.295999987
LOC103813354	-0.516969526	-0.870893606	-0.163045446	-0.25745067
LOC103813355	-0.482217996	-0.910228124	-0.054207869	-0.243042654
LOC103813356	-0.330458473	-0.678465637	0.017548691	-0.349287862
LOC103813357	-0.300260129	-0.980978464	0.380458207	-0.577438148
LOC103813360	-0.058157499	-0.07101891	-0.045296087	-0.442733321
LOC103813361	-0.731547651	-1.656087476	0.192992175	-0.858473236
