gene_name	description	logFC_infection	logFC_diet	logFC_interaction	FDR_infection	FDR_diet	FDR_interaction	gene	number_DE_contrasts	logCPM	repressed_in_infection	induced_in_infection	higher_in_Protein	higher_in_Lipid	Protein_ixn_bigger_Inf	Lipid_ixn_bigger_Inf	DE_in_infection	DE_in_diet	DE_in_ixn
RALGAPB	Ral GTPase activating protein non-catalytic subunit beta	-0.13504083576014853	NA	NA	0.026863126979375516	NA	NA	103823665	1	6.8600641707406504	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PIAS4	protein inhibitor of activated STAT 4	-0.15491625062934825	NA	NA	0.026916299330890386	NA	NA	103824533	1	5.193752979507494	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FZD6	frizzled class receptor 6	0.33821243557191627	NA	NA	0.026916299330890386	NA	NA	103813973	1	4.755196741792446	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GPR155	G protein-coupled receptor 155	-0.2367241023133049	NA	NA	0.026921394173661222	NA	NA	103814446	1	6.999457902348213	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LGALS1	galectin 1	0.5962085889955673	NA	NA	0.026923408436497005	NA	NA	103813240	1	1.8192322117064756	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
KIAA0513	KIAA0513 ortholog	0.5425332798791681	NA	NA	0.026970225664211755	NA	NA	103816753	1	0.6652561302488988	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GPR137B	G protein-coupled receptor 137B	0.2692086159300453	NA	NA	0.027031249328963988	NA	NA	103818523	1	3.24965825630475	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SEMA6B	semaphorin 6B	0.7939379777145043	NA	NA	0.027097544450908707	NA	NA	103825343	1	-0.5500107898130506	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PPP2R3B	protein phosphatase 2 regulatory subunit B''beta	-0.6348756268670466	NA	NA	0.02714542745038546	NA	NA	103812324	1	0.4353166733839899	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC108961548	uncharacterized LOC108961548	-0.3235078847394255	NA	NA	0.02730209700711589	NA	NA	108961548	1	2.4058620909369024	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PSMC4	proteasome 26S subunit, ATPase 4	-0.308036536100601	NA	NA	0.027486701568611917	NA	NA	127060676	1	5.2188853867552485	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RPL13	ribosomal protein L13	-0.3362137537652473	NA	NA	0.02756390898505053	NA	NA	103816764	1	8.16772151087757	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SPPL2A	signal peptide peptidase like 2A	0.23505982134589226	NA	NA	0.02770428997206246	NA	NA	103816194	1	8.374470969737793	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TUBB6	tubulin beta 6 class V	-0.6797637519938932	NA	NA	0.02780755649141535	NA	NA	103826578	1	2.9351731277351254	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PURA	purine rich element binding protein A	-0.28235898670842435	NA	NA	0.02781120148451574	NA	NA	127060136	1	5.081208903151773	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
DPYSL2	dihydropyrimidinase like 2	0.4440674809567637	NA	NA	0.027961781963018236	NA	NA	103822707	1	3.1478018426709333	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CNTNAP1	contactin associated protein 1	0.7065067353148587	NA	NA	0.028086528296754402	NA	NA	103821713	1	1.4603619252415287	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ING3	inhibitor of growth family member 3	0.22069622819749296	NA	NA	0.028194549563570315	NA	NA	103813472	1	6.676815588813113	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103817899	nodal modulator 1	-0.13311314764321436	NA	NA	0.028194549563570315	NA	NA	103817899	1	6.330676655320131	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GTF3C5	general transcription factor IIIC subunit 5	-0.4327436425653729	NA	NA	0.0285788083000213	NA	NA	108962509	1	3.5206339537029305	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SLF2	SMC5-SMC6 complex localization factor 2	0.23301205171831588	NA	NA	0.0285788083000213	NA	NA	103813862	1	3.673042409789631	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CIB1	calcium and integrin binding 1	-0.4280230160030193	NA	NA	0.02877821716975492	NA	NA	103816130	1	6.4159532771047125	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
HERPUD2	HERPUD family member 2	0.22247637741198756	NA	NA	0.028890672199165524	NA	NA	103821102	1	2.9169787965201173	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LITAF	lipopolysaccharide induced TNF factor	0.4548476877530444	NA	NA	0.02890334999290598	NA	NA	103817725	1	3.1077865402614733	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats	-0.48994718925786107	NA	NA	0.02896960655373239	NA	NA	103816264	1	1.486239211875018	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ADAM11	ADAM metallopeptidase domain 11	-0.5787741531725774	NA	NA	0.029196153521200557	NA	NA	103821784	1	0.6316162192439996	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PLCB1	phospholipase C beta 1	-0.35748738167066035	NA	NA	0.029242810290534643	NA	NA	103819309	1	1.141197063137191	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
OPA1	OPA1 mitochondrial dynamin like GTPase	-0.16889473576763409	NA	NA	0.029242810290534643	NA	NA	103815391	1	6.864123235607398	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127059203	feather beta keratin-like	-1.4679671724551324	NA	NA	0.029242810290534643	NA	NA	127059203	1	-0.35011445577755584	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TTF2	transcription termination factor 2	0.37029882157178845	NA	NA	0.029341357591530257	NA	NA	103812422	1	0.5901316082779698	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
EXOSC1	exosome component 1	-0.33350400661950225	NA	NA	0.029341487271662445	NA	NA	103813882	1	2.5682443698500115	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103813335	histone H2B 1/2/3/4/6	-0.9583306567010192	NA	NA	0.029401296012040147	NA	NA	103813335	1	1.0343843019333647	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
BABAM1	BRISC and BRCA1 A complex member 1	-0.389586384977712	NA	NA	0.029405992174077147	NA	NA	127060903	1	3.956840983308101	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit	-0.3257843699660899	NA	NA	0.029435075088364657	NA	NA	103821570	1	6.064026554449484	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ZNF511	zinc finger protein 511	0.1716813644409317	NA	NA	0.029435075088364657	NA	NA	103814230	1	4.520019661768373	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
BRCA1	BRCA1 DNA repair associated	0.8308303128820441	NA	NA	0.029485168893640997	NA	NA	103821581	1	4.666214317288429	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LAMB4	laminin subunit beta 4	-0.6517100037280597	NA	NA	0.02953434503795159	NA	NA	103813718	1	-0.2862490380210018	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103812691	cytochrome P450 7B1	0.934409680909638	NA	NA	0.02954575317662965	NA	NA	103812691	1	-1.4204686082193998	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127059130	histone H2A-IV	-0.5279170149388681	NA	NA	0.029665196859974277	NA	NA	127059130	1	1.473552442122846	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CCDC186	coiled-coil domain containing 186	-0.2358682078496333	NA	NA	0.029665196859974277	NA	NA	103813814	1	6.780257318215189	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GRN	granulin precursor	0.4714026058206523	NA	NA	0.029665196859974277	NA	NA	103821767	1	4.7043359792029555	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
DNAJC6	DnaJ heat shock protein family (Hsp40) member C6	-0.8971932061193133	NA	NA	0.029665196859974277	NA	NA	103815073	1	0.38650539057995353	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC108962842	uncharacterized LOC108962842	-0.866818450668034	NA	NA	0.029665196859974277	NA	NA	108962842	1	1.2748884531839528	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PIKFYVE	phosphoinositide kinase, FYVE-type zinc finger containing	-0.22047119884216082	NA	NA	0.029718824400709797	NA	NA	103814472	1	7.893465318959535	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SLC12A9	solute carrier family 12 member 9	0.6201527920431598	NA	NA	0.029764993570374525	NA	NA	103815614	1	3.43253878212767	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GIPC2	GIPC PDZ domain containing family member 2	-0.6007805676105202	NA	NA	0.029764993570374525	NA	NA	103814934	1	0.9509686778677638	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
OXSM	3-oxoacyl-ACP synthase, mitochondrial	-0.32596417588973864	NA	NA	0.029764993570374525	NA	NA	103812937	1	1.2255329661464993	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CA2	carbonic anhydrase 2	-0.199364045515509	NA	NA	0.02986538689351737	NA	NA	103813316	1	12.832732961833909	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LPCAT3	lysophosphatidylcholine acyltransferase 3	-0.3053017097102754	NA	NA	0.02986538689351737	NA	NA	103812467	1	4.3753488602820685	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
YDJC	YdjC chitooligosaccharide deacetylase homolog	0.4933520141061611	NA	NA	0.03013435821059976	NA	NA	103818071	1	0.5246421904052514	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TP53INP2	tumor protein p53 inducible nuclear protein 2	0.3745714110640845	NA	NA	0.030423858886262423	NA	NA	103823683	1	2.799026573733221	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
DDB1	damage specific DNA binding protein 1	-0.19891190669693495	NA	NA	0.030423858886262423	NA	NA	103822147	1	7.5636718826057505	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ATP5MJ	ATP synthase membrane subunit j	-0.292724328209513	NA	NA	0.03047901273931095	NA	NA	ATP5MJ	1	5.3789839754977224	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COQ9	coenzyme Q9	-0.35831798299774414	NA	NA	0.03047901273931095	NA	NA	103816852	1	3.177682314410209	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
NEU3	neuraminidase 3	0.3599596212472671	NA	NA	0.03051160593146358	NA	NA	103818433	1	0.24377756091162778	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TBX2	T-box transcription factor 2	-1.0525465639860405	NA	NA	0.03087461529691838	NA	NA	115484342	1	-1.4435049551709533	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127060538	uncharacterized LOC127060538	-0.2946571525389302	NA	NA	0.031180885223404866	NA	NA	127060538	1	2.0855281517608164	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SCFD1	sec1 family domain containing 1	0.34486890833145656	NA	NA	0.03126603298462125	NA	NA	103826567	1	1.2805621395769664	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PHKB	phosphorylase kinase regulatory subunit beta	-0.17595082595251282	NA	NA	0.03126603298462125	NA	NA	103816613	1	5.795569654299582	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CSF3R	colony stimulating factor 3 receptor	0.491630908238987	NA	NA	0.03140064579545412	NA	NA	103822640	1	6.07797609912618	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ALS2CL	ALS2 C-terminal like	0.8742320660635802	NA	NA	0.03143489780345273	NA	NA	103813042	1	-0.6678592849739841	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
HDHD5	haloacid dehalogenase like hydrolase domain containing 5	0.5304511106623181	NA	NA	0.03144185132307091	NA	NA	HDHD5	1	0.8385858369012511	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LAMA5	laminin subunit alpha 5	-1.0531631570944138	NA	NA	0.03146072205196758	NA	NA	103818870	1	-1.0738066004640803	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103822380	myb-related transcription factor, partner of profilin-like	-0.21872930894424497	NA	NA	0.03146072205196758	NA	NA	103822380	1	4.540348242333144	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103824315	carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein	-0.5469517995308848	NA	NA	0.03152980792197911	NA	NA	103824315	1	3.629970776397005	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RRAGC	Ras related GTP binding C	-0.15542775773014728	NA	NA	0.031587689202472416	NA	NA	103822628	1	5.404719355306066	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ALDH4A1	aldehyde dehydrogenase 4 family member A1	0.2695884528169356	NA	NA	0.031587689202472416	NA	NA	103820986	1	6.2025458797710264	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
THUMPD1	THUMP domain containing 1	-0.24722686550542583	NA	NA	0.031587689202472416	NA	NA	103817886	1	3.997249326696851	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CNTF	ciliary neurotrophic factor	0.374625524781211	NA	NA	0.0318048612770384	NA	NA	103822284	1	1.9598682158982477	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127060000	uncharacterized LOC127060000	-0.7707889995853381	NA	NA	0.0318048612770384	NA	NA	127060000	1	0.0961838464623354	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MECR	mitochondrial trans-2-enoyl-CoA reductase	0.3769102711147231	NA	NA	0.03181227034926627	NA	NA	103822553	1	3.124425760068053	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MAPK1	mitogen-activated protein kinase 1	0.11316028274789043	NA	NA	0.03181227034926627	NA	NA	103818074	1	6.137922369668942	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
IQGAP2	IQ motif containing GTPase activating protein 2	0.2797508286113305	NA	NA	0.03181227034926627	NA	NA	103819493	1	4.11309066063138	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
WRAP53	WD repeat containing antisense to TP53	-0.37369671258167353	NA	NA	0.03202498656919534	NA	NA	127060634	1	1.851940275672086	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GMFB	glia maturation factor beta	0.2969187289491379	NA	NA	0.032040358556886236	NA	NA	103826322	1	5.067412808231653	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FUT7	fucosyltransferase 7	0.4058345876392506	NA	NA	0.032040358556886236	NA	NA	103819087	1	2.2485939028671367	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
NA	NA	-0.627196623531654	NA	NA	0.032040358556886236	NA	NA	103821081	1	1.0858850451743782	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FBXW2	F-box and WD repeat domain containing 2	-0.1643226227630796	NA	NA	0.032040358556886236	NA	NA	103818908	1	3.4697195051116414	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ATAD5	ATPase family AAA domain containing 5	0.24077906995807727	NA	NA	0.032040358556886236	NA	NA	103819791	1	2.04896789171105	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ADAM19	ADAM metallopeptidase domain 19	0.38306915965340677	NA	NA	0.03216629028826657	NA	NA	103817497	1	5.074742280073542	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SRP68	signal recognition particle 68	-0.15340642036064148	NA	NA	0.032180074792236335	NA	NA	103819865	1	5.217186758884037	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103824771	alpha-endosulfine	0.3228284859267325	NA	NA	0.032180074792236335	NA	NA	103824771	1	7.025141650610953	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TRMT12	tRNA methyltransferase 12 homolog	-0.2802403846336552	NA	NA	0.032180074792236335	NA	NA	103816584	1	1.5468441384623712	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RNF7	ring finger protein 7	-0.3250302937493779	NA	NA	0.032364330039605343	NA	NA	103815421	1	3.841861348302312	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GPATCH11	G-patch domain containing 11	-0.32036520899512283	NA	NA	0.03237069941277271	NA	NA	103817566	1	3.570771057127149	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MMS19	MMS19 homolog, cytosolic iron-sulfur assembly component	-0.14139476154961456	NA	NA	0.03237069941277271	NA	NA	103813886	1	8.005351313701269	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC108963114	uncharacterized LOC108963114	-0.26638511776727364	NA	NA	0.03262700556128685	NA	NA	108963114	1	4.959214259916482	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC115483858	zinc finger protein 629-like	-0.4389446832781686	NA	NA	0.03262700556128685	NA	NA	115483858	1	-0.7490760169145105	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RWDD3	RWD domain containing 3	-0.43104756808540434	NA	NA	0.03262700556128685	NA	NA	103815132	1	0.48899757741597755	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127060277	uncharacterized LOC127060277	-0.4288036517049235	NA	NA	0.03262700556128685	NA	NA	127060277	1	3.256101181744743	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RAC3	Rac family small GTPase 3	-0.15599141433576322	NA	NA	0.03262700556128685	NA	NA	103819726	1	3.4039378400250615	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ALG2	ALG2 alpha-1,3/1,6-mannosyltransferase	0.5422220601216194	NA	NA	0.03262700556128685	NA	NA	103826142	1	0.9330642841232415	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
USP14	ubiquitin specific peptidase 14	-0.24224484526390014	NA	NA	0.03262700556128685	NA	NA	103815992	1	2.990026744488201	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MOB2	MOB kinase activator 2	-0.20574175524890512	NA	NA	0.03262700556128685	NA	NA	103826743	1	7.479189312676051	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
OAF	out at first homolog	0.6305364536852592	NA	NA	0.03262700556128685	NA	NA	103823047	1	1.6603511144336456	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127060988	uncharacterized LOC127060988	-0.21022569879523545	NA	NA	0.03262700556128685	NA	NA	127060988	1	3.182810956055769	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127060719	complement C3-like	0.7815980724100636	NA	NA	0.03262700556128685	NA	NA	127060719	1	2.932815283723325	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TPT1	tumor protein, translationally-controlled 1	-0.30312190404750583	NA	NA	0.03263081639677652	NA	NA	103827421	1	9.977495802795442	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127061246	uncharacterized LOC127061246	-0.41047508952714784	NA	NA	0.03263081639677652	NA	NA	127061246	1	-0.1962871351669473	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103821941	hippocampus abundant transcript 1 protein-like	-0.21039485165553345	NA	NA	0.03263081639677652	NA	NA	103821941	1	8.475190654833515	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LRPPRC	leucine rich pentatricopeptide repeat containing	-0.3292157204824194	NA	NA	0.03263081639677652	NA	NA	103821487	1	3.604652567515729	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
B3GALT6	beta-1,3-galactosyltransferase 6	-0.7491871099354437	NA	NA	0.03263081639677652	NA	NA	103820901	1	5.030146141133676	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CRELD2	cysteine rich with EGF like domains 2	0.4113916797983575	NA	NA	0.03263081639677652	NA	NA	103813706	1	2.620094580151979	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PDHX	pyruvate dehydrogenase complex component X	-0.17014141598061833	NA	NA	0.03278275931379384	NA	NA	103826729	1	3.926547993828641	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC115484916	drebrin-like	-0.7315692215681714	NA	NA	0.032900576905833256	NA	NA	115484916	1	1.521367211015741	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
HYKK	hydroxylysine kinase	-0.39899485137051005	NA	NA	0.032900576905833256	NA	NA	103823166	1	1.076617869120187	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
BEND5	BEN domain containing 5	-0.37479982292269387	NA	NA	0.03312166827395788	NA	NA	103815003	1	2.089765936602745	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ACER2	alkaline ceramidase 2	-0.6209624815621301	NA	NA	0.03320271159925731	NA	NA	103819515	1	-0.6311200814779266	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RPL32	ribosomal protein L32	-0.41843690611393497	NA	NA	0.03320271159925731	NA	NA	103824141	1	8.920056212935043	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
NAA16	N-alpha-acetyltransferase 16, NatA auxiliary subunit	-0.16230543767209807	NA	NA	0.03320271159925731	NA	NA	103827434	1	5.301534296621398	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MPC1	mitochondrial pyruvate carrier 1	-0.25020950041482093	NA	NA	0.03320271159925731	NA	NA	103817350	1	7.3723865407770575	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GTF2E2	general transcription factor IIE subunit 2	0.2148151841196571	NA	NA	0.03320271159925731	NA	NA	103823420	1	3.519402179773482	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MED30	mediator complex subunit 30	0.3861192852586618	NA	NA	0.03374929370631857	NA	NA	103814213	1	0.9014993750963826	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ATAD2B	ATPase family AAA domain containing 2B	-0.31046225807522226	NA	NA	0.03386955702454016	NA	NA	103820892	1	4.480669731049307	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CEND1	cell cycle exit and neuronal differentiation 1	-0.5323309093602948	NA	NA	0.03386955702454016	NA	NA	103822161	1	3.8468821492420866	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RPS6KA3	ribosomal protein S6 kinase A3	0.1371541626112112	NA	NA	0.03386955702454016	NA	NA	103815847	1	6.068438536363224	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GORAB	golgin, RAB6 interacting	-0.30254769355831446	NA	NA	0.03386955702454016	NA	NA	103823403	1	3.0001892917017705	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SYAP1	synapse associated protein 1	-0.1815634013023719	NA	NA	0.03386955702454016	NA	NA	103815829	1	6.74894383764258	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
IL6R	interleukin 6 receptor	0.3472977935817987	NA	NA	0.03386955702454016	NA	NA	103824053	1	3.2860174504720603	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
IDUA	alpha-L-iduronidase	0.21924189140325887	NA	NA	0.03393647801042426	NA	NA	103821276	1	3.68400988404502	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ASB9	ankyrin repeat and SOCS box containing 9	-0.45366944584527374	NA	NA	0.034034365124040865	NA	NA	103815819	1	4.271028809603606	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SOD2	superoxide dismutase 2	-0.26573378539039483	NA	NA	0.0343374056896798	NA	NA	103820562	1	5.184784516248774	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
EIF3G	eukaryotic translation initiation factor 3 subunit G	-0.3538761716229393	NA	NA	0.0343374056896798	NA	NA	127060492	1	9.546687304160933	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
YTHDF2	YTH N6-methyladenosine RNA binding protein F2	-0.11579783999734734	NA	NA	0.0343374056896798	NA	NA	103822548	1	5.454451977763796	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103824654	nipped-B-like protein	-0.23048282702300035	NA	NA	0.0343374056896798	NA	NA	103824654	1	5.369579062357612	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
