Module	Section	Sample Name	Source
RSeQC	read_distribution	ES69_Blue-037_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES69_Blue-037_MG-protein_21.read_distribution.txt
RSeQC	read_distribution	ES72_Blue-039_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES72_Blue-039_Control-lipid_21.read_distribution.txt
RSeQC	read_distribution	ES27_619_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES27_619_MG-lipid_21.read_distribution.txt
RSeQC	read_distribution	ES1_48_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES1_48_Control-lipid_0.read_distribution.txt
RSeQC	read_distribution	ES88_610_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES88_610_MG-protein_0.read_distribution.txt
RSeQC	read_distribution	ES48_Blue-45_MG-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES48_Blue-45_MG-protein_14.read_distribution.txt
RSeQC	read_distribution	ES28_Blue-098_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES28_Blue-098_Control-lipid_0.read_distribution.txt
RSeQC	read_distribution	ES24_Blue-010_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES24_Blue-010_Control-lipid_21.read_distribution.txt
RSeQC	read_distribution	ES42_Blue-013_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES42_Blue-013_Control-protein_14.read_distribution.txt
RSeQC	read_distribution	ES16_601_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES16_601_Control-protein_21.read_distribution.txt
RSeQC	read_distribution	ES17_615_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES17_615_Control-protein_0.read_distribution.txt
RSeQC	read_distribution	ES90_Blue-049_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES90_Blue-049_Control-protein_14.read_distribution.txt
RSeQC	read_distribution	ES63_Blue-035_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES63_Blue-035_MG-protein_21.read_distribution.txt
RSeQC	read_distribution	ES51_Blue-024_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES51_Blue-024_Control-protein_21.read_distribution.txt
RSeQC	read_distribution	ES101_SEM19-140_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES101_SEM19-140_Control-lipid_14.read_distribution.txt
RSeQC	read_distribution	ES60_Blue-032_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES60_Blue-032_MG-protein_21.read_distribution.txt
RSeQC	read_distribution	ES80_Blue-050_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES80_Blue-050_Control-lipid_14.read_distribution.txt
RSeQC	read_distribution	ES56_Blue-050_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES56_Blue-050_Control-lipid_21.read_distribution.txt
RSeQC	read_distribution	ES9_172_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES9_172_Control-protein_0.read_distribution.txt
RSeQC	read_distribution	ES38_AR17-21_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES38_AR17-21_MG-lipid_21.read_distribution.txt
RSeQC	read_distribution	ES86_orange-24_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES86_orange-24_Control-protein_14.read_distribution.txt
RSeQC	read_distribution	ES50_Blue-024_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES50_Blue-024_Control-protein_14.read_distribution.txt
RSeQC	read_distribution	ES44_Blue-015_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES44_Blue-015_MG-lipid_0.read_distribution.txt
RSeQC	read_distribution	ES12_209_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/read_distribution/ES12_209_MG-lipid_0.read_distribution.txt
RSeQC	inner_distance	ES93_SEM19-76_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES93_SEM19-76_MG-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES47_Blue-45_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES47_Blue-45_MG-protein_0.inner_distance_freq.txt
RSeQC	inner_distance	ES35_101-LS_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES35_101-LS_MG-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES100_SEM19-140_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES100_SEM19-140_Control-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES30_Blue-098_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES30_Blue-098_Control-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES105_625_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES105_625_Control-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES5_164_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES5_164_Control-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES19_615_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES19_615_Control-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES91_Blue-049_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES91_Blue-049_Control-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES2_48_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES2_48_Control-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES8_SEM19-1354_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES8_SEM19-1354_Control-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES1_48_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES1_48_Control-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES103_625_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES103_625_Control-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES27_619_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES27_619_MG-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES95_610_MG-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES95_610_MG-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES39_LD19-239_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES39_LD19-239_MG-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES86_orange-24_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES86_orange-24_Control-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES104_625_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES104_625_Control-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES36_AR17-21_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES36_AR17-21_MG-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES15_601_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES15_601_Control-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES61_Blue-035_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES61_Blue-035_MG-protein_0.inner_distance_freq.txt
RSeQC	inner_distance	ES34_101-LS_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES34_101-LS_MG-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES92_SEM19-76_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES92_SEM19-76_MG-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES77_Blue-043_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES77_Blue-043_MG-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES70_Blue-039_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES70_Blue-039_Control-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES38_AR17-21_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES38_AR17-21_MG-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES55_SEM19-74_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES55_SEM19-74_MG-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES33_101-LS_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES33_101-LS_MG-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES32_Blue-055_NA_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES32_Blue-055_NA_14.inner_distance_freq.txt
RSeQC	inner_distance	ES72_Blue-039_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES72_Blue-039_Control-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES102_SEM19-140_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES102_SEM19-140_Control-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES99_SEM19-107_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES99_SEM19-107_MG-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES52_SEM19-1481_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES52_SEM19-1481_MG-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES23_Blue-010_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES23_Blue-010_Control-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES46_Blue-015_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES46_Blue-015_MG-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES53_SEM19-74_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES53_SEM19-74_MG-protein_0.inner_distance_freq.txt
RSeQC	inner_distance	ES9_172_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES9_172_Control-protein_0.inner_distance_freq.txt
RSeQC	inner_distance	ES45_Blue-015_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES45_Blue-015_MG-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES57_Blue-031_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES57_Blue-031_MG-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES75_Blue-042_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES75_Blue-042_MG-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES68_Blue-037_MG-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES68_Blue-037_MG-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES85_orange-24_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES85_orange-24_Control-protein_0.inner_distance_freq.txt
RSeQC	inner_distance	ES76_Blue-043_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES76_Blue-043_MG-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES56_Blue-050_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES56_Blue-050_Control-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES67_Blue-037_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES67_Blue-037_MG-protein_0.inner_distance_freq.txt
RSeQC	inner_distance	ES18_615_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES18_615_Control-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES74_Blue-042_MG-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES74_Blue-042_MG-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES13_209_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES13_209_MG-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES43_Blue-013_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES43_Blue-013_Control-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES48_Blue-45_MG-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES48_Blue-45_MG-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES22_618_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES22_618_Control-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES51_Blue-024_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES51_Blue-024_Control-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES94_SEM19-76_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES94_SEM19-76_MG-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES28_Blue-098_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES28_Blue-098_Control-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES40_LD19-239_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES40_LD19-239_MG-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES25_619_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES25_619_MG-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES66_617_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES66_617_Control-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES11_172_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES11_172_Control-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES60_Blue-032_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES60_Blue-032_MG-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES37_AR17-21_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES37_AR17-21_MG-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES42_Blue-013_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES42_Blue-013_Control-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES50_Blue-024_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES50_Blue-024_Control-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES4_164_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES4_164_Control-protein_0.inner_distance_freq.txt
RSeQC	inner_distance	ES24_Blue-010_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES24_Blue-010_Control-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES90_Blue-049_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES90_Blue-049_Control-protein_14.inner_distance_freq.txt
RSeQC	inner_distance	ES81_Blue-047_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES81_Blue-047_Control-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES69_Blue-037_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES69_Blue-037_MG-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES64_SEM19-1481_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES64_SEM19-1481_MG-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES71_Blue-039_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES71_Blue-039_Control-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES3_48_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES3_48_Control-lipid_21.inner_distance_freq.txt
RSeQC	inner_distance	ES73_Blue-042_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES73_Blue-042_MG-protein_0.inner_distance_freq.txt
RSeQC	inner_distance	ES16_601_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES16_601_Control-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES41_Blue-013_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES41_Blue-013_Control-protein_0.inner_distance_freq.txt
RSeQC	inner_distance	ES44_Blue-015_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES44_Blue-015_MG-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES12_209_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES12_209_MG-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES96_610_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES96_610_MG-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES83_SEM19-1481_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES83_SEM19-1481_MG-lipid_0.inner_distance_freq.txt
RSeQC	inner_distance	ES26_619_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES26_619_MG-lipid_14.inner_distance_freq.txt
RSeQC	inner_distance	ES87_orange-24_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES87_orange-24_Control-protein_21.inner_distance_freq.txt
RSeQC	inner_distance	ES7_SEM19-1354_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/rseqc/inner_distance/ES7_SEM19-1354_Control-protein_14.inner_distance_freq.txt
